WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2161398,ASSET-00281,Preventive,,0,,000160000258
WO-2161399,ASSET-00281,Preventive,,0,,000160000258
WO-2161400,ASSET-00281,Corrective,PNEUMATIC-LEAK,44,1124,000160000258
WO-2161401,ASSET-00281,Corrective,MOTOR-BURNOUT,180,1255,000160000258
WO-2161402,ASSET-00281,Preventive,,0,,000160000258
WO-2161403,ASSET-00281,Preventive,,0,,000160000258
WO-2161404,ASSET-00281,Corrective,PNEUMATIC-LEAK,121,1074,000160000258
WO-2161405,ASSET-00281,Corrective,PNEUMATIC-LEAK,30,354,000160000258
WO-2161406,ASSET-00282,Preventive,,0,,000160000259
WO-2161407,ASSET-00282,Preventive,,0,,000160000259
WO-2161408,ASSET-00282,Corrective,BELT-FAILURE,224,1402,000160000259
WO-2161409,ASSET-00282,Preventive,,0,,000160000259
WO-2161410,ASSET-00282,Corrective,SPINDLE-SEIZURE,33,535,000160000259
WO-2161411,ASSET-00283,Emergency,PNEUMATIC-LEAK,154,446,000160000260
WO-2161412,ASSET-00283,Emergency,PNEUMATIC-LEAK,409,1707,000160000260
WO-2161413,ASSET-00283,Corrective,CONTROLLER-FAULT,86,1722,000160000260
WO-2161414,ASSET-00283,Corrective,BEARING-FAILURE,219,1518,000160000260
WO-2161415,ASSET-00283,Preventive,,0,,000160000260
WO-2161416,ASSET-00283,Corrective,CALIBRATION-DRIFT,218,439,000160000260
WO-2161417,ASSET-00283,Emergency,PNEUMATIC-LEAK,452,495,000160000260
WO-2161418,ASSET-00284,Preventive,,0,,000160000261
WO-2161419,ASSET-00284,Corrective,PNEUMATIC-LEAK,150,1380,000160000261
WO-2161420,ASSET-00284,Preventive,,0,,000160000261
WO-2161421,ASSET-00285,Preventive,,0,,000160000262
WO-2161422,ASSET-00285,Preventive,,0,,000160000262
WO-2161423,ASSET-00285,Preventive,,0,,000160000262
WO-2161424,ASSET-00285,Preventive,,0,,000160000262
WO-2161425,ASSET-00285,Preventive,,0,,000160000262
WO-2161426,ASSET-00285,Preventive,,0,,000160000262
WO-2161427,ASSET-00285,Preventive,,0,,000160000262
WO-2161428,ASSET-00285,Preventive,,0,,000160000262
WO-2161429,ASSET-00286,Corrective,HYDRAULIC-LEAK,154,957,000160000263
WO-2161430,ASSET-00286,Corrective,SPINDLE-SEIZURE,216,511,000160000263
WO-2161431,ASSET-00286,Preventive,,0,,000160000263
WO-2161432,ASSET-00286,Corrective,BELT-FAILURE,231,665,000160000263
WO-2161433,ASSET-00286,Emergency,PNEUMATIC-LEAK,580,745,000160000263
WO-2161434,ASSET-00286,Corrective,BEARING-FAILURE,125,1113,000160000263
WO-2161435,ASSET-00286,Corrective,SPINDLE-SEIZURE,230,1266,000160000263
WO-2161436,ASSET-00286,Preventive,,0,,000160000263
WO-2161437,ASSET-00287,Preventive,,0,,000160000264
WO-2161438,ASSET-00287,Preventive,,0,,000160000264
WO-2161439,ASSET-00287,Preventive,,0,,000160000264
WO-2161440,ASSET-00287,Preventive,,0,,000160000264
WO-2161441,ASSET-00287,Corrective,PNEUMATIC-LEAK,156,1334,000160000264
WO-2161442,ASSET-00288,Preventive,,0,,000160000265
WO-2161443,ASSET-00288,Preventive,,0,,000160000265
WO-2161444,ASSET-00288,Preventive,,0,,000160000265
WO-2161445,ASSET-00289,Preventive,,0,,000160000266
WO-2161446,ASSET-00289,Preventive,,0,,000160000266
WO-2161447,ASSET-00289,Corrective,DIE-WEAR,93,1671,000160000266
WO-2161448,ASSET-00289,Preventive,,0,,000160000266
WO-2161449,ASSET-00289,Preventive,,0,,000160000266
WO-2161450,ASSET-00290,Preventive,,0,,
WO-2161451,ASSET-00290,Preventive,,0,,
WO-2161452,ASSET-00290,Corrective,MOTOR-BURNOUT,98,995,
WO-2161453,ASSET-00290,Preventive,,0,,
WO-2161454,ASSET-00291,Preventive,,0,,000160000267
WO-2161455,ASSET-00291,Corrective,SENSOR-FAULT,61,1516,000160000267
WO-2161456,ASSET-00291,Preventive,,0,,000160000267
WO-2161457,ASSET-00291,Preventive,,0,,000160000267
WO-2161458,ASSET-00292,Preventive,,0,,000160000268
WO-2161459,ASSET-00292,Preventive,,0,,000160000268
WO-2161460,ASSET-00292,Emergency,DIE-WEAR,436,1147,000160000268
WO-2161461,ASSET-00293,Preventive,,0,,000160000269
WO-2161462,ASSET-00293,Preventive,,0,,000160000269
WO-2161463,ASSET-00293,Corrective,SPINDLE-SEIZURE,69,1251,000160000269
WO-2161464,ASSET-00293,Corrective,BEARING-FAILURE,166,962,000160000269
WO-2161465,ASSET-00293,Corrective,PNEUMATIC-LEAK,131,384,000160000269
WO-2161466,ASSET-00294,Preventive,,0,,000160000271
WO-2161467,ASSET-00294,Corrective,CALIBRATION-DRIFT,169,1367,000160000271
WO-2161468,ASSET-00294,Preventive,,0,,000160000271
WO-2161469,ASSET-00294,Preventive,,0,,000160000271
WO-2161470,ASSET-00295,Corrective,BELT-FAILURE,87,376,000160000272
WO-2161471,ASSET-00295,Corrective,CALIBRATION-DRIFT,127,374,000160000272
WO-2161472,ASSET-00295,Corrective,PNEUMATIC-LEAK,146,1131,000160000272
WO-2161473,ASSET-00295,Preventive,,0,,000160000272
WO-2161474,ASSET-00295,Preventive,,0,,000160000272
WO-2161475,ASSET-00295,Preventive,,0,,000160000272
WO-2161476,ASSET-00295,Preventive,,0,,000160000272
WO-2161477,ASSET-00295,Corrective,CALIBRATION-DRIFT,199,1023,000160000272
WO-2161478,ASSET-00296,Preventive,,0,,000160000273
WO-2161479,ASSET-00296,Preventive,,0,,000160000273
WO-2161480,ASSET-00296,Corrective,BELT-FAILURE,78,907,000160000273
WO-2161481,ASSET-00297,Emergency,SPINDLE-SEIZURE,252,1791,000160000274
WO-2161482,ASSET-00297,Corrective,SENSOR-FAULT,174,1479,000160000274
WO-2161483,ASSET-00297,Corrective,PNEUMATIC-LEAK,192,682,000160000274
WO-2161484,ASSET-00297,Preventive,,0,,000160000274
WO-2161485,ASSET-00297,Corrective,CONTROLLER-FAULT,145,846,000160000274
WO-2161486,ASSET-00297,Preventive,,0,,000160000274
WO-2161487,ASSET-00297,Preventive,,0,,000160000274
WO-2161488,ASSET-00297,Corrective,SPINDLE-SEIZURE,185,1238,000160000274
WO-2161489,ASSET-00298,Emergency,CONTROLLER-FAULT,595,1650,000160000275
WO-2161490,ASSET-00298,Corrective,SENSOR-FAULT,230,233,000160000275
WO-2161491,ASSET-00298,Preventive,,0,,000160000275
WO-2161492,ASSET-00298,Preventive,,0,,000160000275
WO-2161493,ASSET-00298,Preventive,,0,,000160000275
WO-2161494,ASSET-00298,Preventive,,0,,000160000275
WO-2161495,ASSET-00298,Corrective,HYDRAULIC-LEAK,211,1627,000160000275
WO-2161496,ASSET-00298,Corrective,CALIBRATION-DRIFT,222,453,000160000275
WO-2161497,ASSET-00298,Preventive,,0,,000160000275
WO-2161498,ASSET-00299,Preventive,,0,,000160000276
WO-2161499,ASSET-00299,Preventive,,0,,000160000276
WO-2161500,ASSET-00299,Preventive,,0,,000160000276
WO-2161501,ASSET-00299,Corrective,SPINDLE-SEIZURE,202,270,000160000276
WO-2161502,ASSET-00299,Preventive,,0,,000160000276
WO-2161503,ASSET-00300,Preventive,,0,,000160000277
WO-2161504,ASSET-00300,Preventive,,0,,000160000277
WO-2161505,ASSET-00300,Preventive,,0,,000160000277
WO-2161506,ASSET-00300,Corrective,DIE-WEAR,47,429,000160000277
WO-2161507,ASSET-00301,Preventive,,0,,000160000278
WO-2161508,ASSET-00301,Preventive,,0,,000160000278
WO-2161509,ASSET-00301,Preventive,,0,,000160000278
WO-2161510,ASSET-00301,Emergency,BEARING-FAILURE,132,313,000160000278
WO-2161511,ASSET-00301,Corrective,SPINDLE-SEIZURE,209,1150,000160000278
WO-2161512,ASSET-00302,Preventive,,0,,000160000279
WO-2161513,ASSET-00302,Preventive,,0,,000160000279
WO-2161514,ASSET-00302,Emergency,SPINDLE-SEIZURE,405,267,000160000279
WO-2161515,ASSET-00302,Corrective,CALIBRATION-DRIFT,205,654,000160000279
WO-2161516,ASSET-00303,Preventive,,0,,
WO-2161517,ASSET-00303,Preventive,,0,,
WO-2161518,ASSET-00303,Preventive,,0,,
WO-2161519,ASSET-00303,Preventive,,0,,
WO-2161520,ASSET-00303,Preventive,,0,,
WO-2161521,ASSET-00304,Preventive,,0,,000160000280
WO-2161522,ASSET-00304,Emergency,CONTROLLER-FAULT,447,1263,000160000280
WO-2161523,ASSET-00304,Preventive,,0,,000160000280
WO-2161524,ASSET-00304,Preventive,,0,,000160000280
WO-2161525,ASSET-00304,Corrective,SENSOR-FAULT,49,1043,000160000280
WO-2161526,ASSET-00305,Corrective,BEARING-FAILURE,160,970,000160000281
WO-2161527,ASSET-00305,Preventive,,0,,000160000281
WO-2161528,ASSET-00305,Corrective,BEARING-FAILURE,50,1146,000160000281
WO-2161529,ASSET-00305,Corrective,SPINDLE-SEIZURE,40,1671,000160000281
WO-2161530,ASSET-00305,Corrective,PNEUMATIC-LEAK,226,890,000160000281
WO-2161531,ASSET-00305,Corrective,SENSOR-FAULT,65,966,000160000281
WO-2161532,ASSET-00305,Corrective,BEARING-FAILURE,198,1127,000160000281
WO-2161533,ASSET-00306,Preventive,,0,,000160000282
WO-2161534,ASSET-00306,Corrective,DIE-WEAR,75,273,000160000282
WO-2161535,ASSET-00306,Corrective,PNEUMATIC-LEAK,147,1815,000160000282
WO-2161536,ASSET-00306,Corrective,BEARING-FAILURE,175,383,000160000282
WO-2161537,ASSET-00306,Preventive,,0,,000160000282
WO-2161538,ASSET-00306,Corrective,SPINDLE-SEIZURE,33,1862,000160000282
WO-2161539,ASSET-00306,Emergency,CONTROLLER-FAULT,379,1931,000160000282
WO-2161540,ASSET-00306,Corrective,CONTROLLER-FAULT,100,323,000160000282
WO-2161541,ASSET-00307,Preventive,,0,,000160000283
WO-2161542,ASSET-00307,Emergency,SPINDLE-SEIZURE,364,1475,000160000283
WO-2161543,ASSET-00309,Corrective,SENSOR-FAULT,140,1253,000160000285
WO-2161544,ASSET-00309,Preventive,,0,,000160000285
WO-2161545,ASSET-00309,Preventive,,0,,000160000285
WO-2161546,ASSET-00309,Preventive,,0,,000160000285
WO-2161547,ASSET-00310,Corrective,SPINDLE-SEIZURE,101,982,000160000286
WO-2161548,ASSET-00310,Preventive,,0,,000160000286
WO-2161549,ASSET-00310,Corrective,SENSOR-FAULT,111,1227,000160000286
WO-2161550,ASSET-00310,Corrective,BEARING-FAILURE,89,1344,000160000286
WO-2161551,ASSET-00310,Emergency,SENSOR-FAULT,379,223,000160000286
WO-2161552,ASSET-00310,Corrective,SENSOR-FAULT,42,372,000160000286
WO-2161553,ASSET-00310,Corrective,BEARING-FAILURE,125,1024,000160000286
WO-2161554,ASSET-00310,Preventive,,0,,000160000286
WO-2161555,ASSET-00310,Preventive,,0,,000160000286
WO-2161556,ASSET-00310,Emergency,BELT-FAILURE,137,350,000160000286
WO-2161557,ASSET-00310,Preventive,,0,,000160000286
WO-2161558,ASSET-00311,Preventive,,0,,000160000287
WO-2161559,ASSET-00311,Preventive,,0,,000160000287
WO-2161560,ASSET-00311,Preventive,,0,,000160000287
WO-2161561,ASSET-00312,Preventive,,0,,000160000288
WO-2161562,ASSET-00312,Corrective,SPINDLE-SEIZURE,187,246,000160000288
WO-2161563,ASSET-00312,Corrective,BEARING-FAILURE,196,1121,000160000288
WO-2161564,ASSET-00312,Corrective,HYDRAULIC-LEAK,234,297,000160000288
WO-2161565,ASSET-00313,Preventive,,0,,000160000289
WO-2161566,ASSET-00313,Corrective,SPINDLE-SEIZURE,211,1581,000160000289
WO-2161567,ASSET-00313,Corrective,DIE-WEAR,65,1167,000160000289
WO-2161568,ASSET-00313,Preventive,,0,,000160000289
WO-2161569,ASSET-00313,Preventive,,0,,000160000289
WO-2161570,ASSET-00314,Emergency,SENSOR-FAULT,397,1199,000160000290
WO-2161571,ASSET-00314,Corrective,SENSOR-FAULT,109,1089,000160000290
WO-2161572,ASSET-00314,Corrective,PNEUMATIC-LEAK,222,1318,000160000290
WO-2161573,ASSET-00314,Preventive,,0,,000160000290
WO-2161574,ASSET-00315,Emergency,BELT-FAILURE,89,375,000160000291
WO-2161575,ASSET-00315,Corrective,BEARING-FAILURE,61,1091,000160000291
WO-2161576,ASSET-00315,Preventive,,0,,000160000291
WO-2161577,ASSET-00315,Emergency,BEARING-FAILURE,358,1535,000160000291
WO-2161578,ASSET-00315,Corrective,CALIBRATION-DRIFT,230,991,000160000291
WO-2161579,ASSET-00315,Preventive,,0,,000160000291
WO-2161580,ASSET-00315,Corrective,PNEUMATIC-LEAK,118,629,000160000291
WO-2161581,ASSET-00315,Emergency,BEARING-FAILURE,398,889,000160000291
WO-2161582,ASSET-00316,Corrective,PNEUMATIC-LEAK,61,537,000160000292
WO-2161583,ASSET-00316,Preventive,,0,,000160000292
WO-2161584,ASSET-00316,Preventive,,0,,000160000292
WO-2161585,ASSET-00316,Corrective,BEARING-FAILURE,191,908,000160000292
WO-2161586,ASSET-00317,Preventive,,0,,000160000293
WO-2161587,ASSET-00317,Corrective,DIE-WEAR,146,446,000160000293
WO-2161588,ASSET-00317,Preventive,,0,,000160000293
WO-2161589,ASSET-00317,Emergency,PNEUMATIC-LEAK,327,1501,000160000293
WO-2161590,ASSET-00317,Corrective,SENSOR-FAULT,118,573,000160000293
WO-2161591,ASSET-00317,Corrective,HYDRAULIC-LEAK,67,376,000160000293
WO-2161592,ASSET-00317,Preventive,,0,,000160000293
WO-2161593,ASSET-00317,Preventive,,0,,000160000293
WO-2161594,ASSET-00318,Preventive,,0,,000160000294
WO-2161595,ASSET-00318,Corrective,SENSOR-FAULT,86,949,000160000294
WO-2161596,ASSET-00318,Preventive,,0,,000160000294
WO-2161597,ASSET-00318,Preventive,,0,,000160000294
WO-2161598,ASSET-00318,Corrective,PNEUMATIC-LEAK,190,1707,000160000294
WO-2161599,ASSET-00319,Corrective,BEARING-FAILURE,240,1460,
WO-2161600,ASSET-00319,Preventive,,0,,
WO-2161601,ASSET-00319,Preventive,,0,,
WO-2161602,ASSET-00319,Preventive,,0,,
WO-2161603,ASSET-00319,Preventive,,0,,
WO-2161604,ASSET-00319,Corrective,SPINDLE-SEIZURE,134,1267,
WO-2161605,ASSET-00319,Corrective,BEARING-FAILURE,116,1777,
WO-2161606,ASSET-00320,Preventive,,0,,000160000295
WO-2161607,ASSET-00321,Preventive,,0,,000160000296
WO-2161608,ASSET-00321,Preventive,,0,,000160000296
WO-2161609,ASSET-00321,Preventive,,0,,000160000296
WO-2161610,ASSET-00322,Corrective,BELT-FAILURE,132,1462,000160000297
WO-2161611,ASSET-00322,Corrective,SPINDLE-SEIZURE,84,503,000160000297
WO-2161612,ASSET-00322,Preventive,,0,,000160000297
WO-2161613,ASSET-00322,Preventive,,0,,000160000297
WO-2161614,ASSET-00322,Preventive,,0,,000160000297
WO-2161615,ASSET-00322,Emergency,DIE-WEAR,576,1257,000160000297
WO-2161616,ASSET-00323,Corrective,CALIBRATION-DRIFT,103,1376,000160000298
WO-2161617,ASSET-00323,Preventive,,0,,000160000298
WO-2161618,ASSET-00323,Corrective,BEARING-FAILURE,215,1534,000160000298
WO-2161619,ASSET-00323,Preventive,,0,,000160000298
WO-2161620,ASSET-00323,Preventive,,0,,000160000298
WO-2161621,ASSET-00324,Corrective,BELT-FAILURE,105,1129,000160000299
WO-2161622,ASSET-00324,Preventive,,0,,000160000299
WO-2161623,ASSET-00324,Preventive,,0,,000160000299
WO-2161624,ASSET-00324,Emergency,CONTROLLER-FAULT,420,579,000160000299
WO-2161625,ASSET-00324,Emergency,HYDRAULIC-LEAK,383,856,000160000299
WO-2161626,ASSET-00324,Preventive,,0,,000160000299
WO-2161627,ASSET-00324,Corrective,SENSOR-FAULT,158,1067,000160000299
WO-2161628,ASSET-00324,Preventive,,0,,000160000299
WO-2161629,ASSET-00324,Preventive,,0,,000160000299
WO-2161630,ASSET-00325,Corrective,SPINDLE-SEIZURE,33,211,000160000300
WO-2161631,ASSET-00325,Corrective,MOTOR-BURNOUT,203,260,000160000300
WO-2161632,ASSET-00325,Preventive,,0,,000160000300
WO-2161633,ASSET-00325,Corrective,CONTROLLER-FAULT,188,1385,000160000300
WO-2161634,ASSET-00325,Corrective,DIE-WEAR,240,874,000160000300
WO-2161635,ASSET-00326,Emergency,BELT-FAILURE,90,1663,000160000301
WO-2161636,ASSET-00326,Corrective,MOTOR-BURNOUT,43,1409,000160000301
WO-2161637,ASSET-00326,Preventive,,0,,000160000301
WO-2161638,ASSET-00326,Emergency,HYDRAULIC-LEAK,149,1568,000160000301
WO-2161639,ASSET-00326,Emergency,SPINDLE-SEIZURE,158,295,000160000301
WO-2161640,ASSET-00326,Corrective,BELT-FAILURE,92,1080,000160000301
WO-2161641,ASSET-00326,Preventive,,0,,000160000301
WO-2161642,ASSET-00327,Corrective,BELT-FAILURE,130,1387,000160000302
WO-2161643,ASSET-00327,Corrective,PNEUMATIC-LEAK,175,1391,000160000302
WO-2161644,ASSET-00327,Corrective,BELT-FAILURE,61,1013,000160000302
WO-2161645,ASSET-00327,Emergency,BELT-FAILURE,401,497,000160000302
WO-2161646,ASSET-00327,Emergency,SENSOR-FAULT,506,299,000160000302
WO-2161647,ASSET-00327,Corrective,SPINDLE-SEIZURE,91,917,000160000302
WO-2161648,ASSET-00328,Preventive,,0,,000160000303
WO-2161649,ASSET-00328,Corrective,BELT-FAILURE,64,1483,000160000303
WO-2161650,ASSET-00328,Preventive,,0,,000160000303
WO-2161651,ASSET-00328,Emergency,CALIBRATION-DRIFT,440,257,000160000303
WO-2161652,ASSET-00328,Preventive,,0,,000160000303
WO-2161653,ASSET-00329,Corrective,SENSOR-FAULT,232,226,000160000304
WO-2161654,ASSET-00329,Corrective,MOTOR-BURNOUT,208,1362,000160000304
WO-2161655,ASSET-00329,Corrective,BEARING-FAILURE,38,346,000160000304
WO-2161656,ASSET-00330,Preventive,,0,,000160000305
WO-2161657,ASSET-00330,Preventive,,0,,000160000305
WO-2161658,ASSET-00330,Corrective,PNEUMATIC-LEAK,198,1090,000160000305
WO-2161659,ASSET-00330,Preventive,,0,,000160000305
WO-2161660,ASSET-00330,Preventive,,0,,000160000305
WO-2161661,ASSET-00330,Corrective,SENSOR-FAULT,34,965,000160000305
WO-2161662,ASSET-00330,Preventive,,0,,000160000305
WO-2161663,ASSET-00330,Corrective,SPINDLE-SEIZURE,60,715,000160000305
WO-2161664,ASSET-00331,Preventive,,0,,000160000306
WO-2161665,ASSET-00331,Preventive,,0,,000160000306
WO-2161666,ASSET-00331,Preventive,,0,,000160000306
WO-2161667,ASSET-00331,Corrective,DIE-WEAR,79,574,000160000306
WO-2161668,ASSET-00331,Corrective,BELT-FAILURE,175,1348,000160000306
WO-2161669,ASSET-00331,Corrective,DIE-WEAR,195,1513,000160000306
WO-2161670,ASSET-00331,Corrective,SPINDLE-SEIZURE,207,1540,000160000306
WO-2161671,ASSET-00332,Preventive,,0,,000160000307
WO-2161672,ASSET-00332,Preventive,,0,,000160000307
WO-2161673,ASSET-00332,Preventive,,0,,000160000307
WO-2161674,ASSET-00332,Corrective,SENSOR-FAULT,99,1343,000160000307
WO-2161675,ASSET-00332,Preventive,,0,,000160000307
WO-2161676,ASSET-00332,Corrective,CALIBRATION-DRIFT,109,1353,000160000307
WO-2161677,ASSET-00332,Corrective,DIE-WEAR,148,1358,000160000307
WO-2161678,ASSET-00332,Corrective,CALIBRATION-DRIFT,137,468,000160000307
WO-2161679,ASSET-00333,Preventive,,0,,000160000308
WO-2161680,ASSET-00333,Preventive,,0,,000160000308
WO-2161681,ASSET-00333,Preventive,,0,,000160000308
WO-2161682,ASSET-00334,Preventive,,0,,000160000309
WO-2161683,ASSET-00334,Emergency,SPINDLE-SEIZURE,117,287,000160000309
WO-2161684,ASSET-00334,Corrective,SENSOR-FAULT,100,1654,000160000309
WO-2161685,ASSET-00334,Preventive,,0,,000160000309
WO-2161686,ASSET-00334,Preventive,,0,,000160000309
WO-2161687,ASSET-00334,Corrective,CONTROLLER-FAULT,127,1964,000160000309
WO-2161688,ASSET-00334,Preventive,,0,,000160000309
WO-2161689,ASSET-00335,Preventive,,0,,000160000310
WO-2161690,ASSET-00335,Preventive,,0,,000160000310
WO-2161691,ASSET-00335,Preventive,,0,,000160000310
WO-2161692,ASSET-00335,Corrective,MOTOR-BURNOUT,202,1684,000160000310
WO-2161693,ASSET-00336,Corrective,PNEUMATIC-LEAK,142,446,000160000311
WO-2161694,ASSET-00336,Preventive,,0,,000160000311
WO-2161695,ASSET-00336,Corrective,CONTROLLER-FAULT,95,726,000160000311
WO-2161696,ASSET-00336,Corrective,HYDRAULIC-LEAK,113,1506,000160000311
WO-2161697,ASSET-00336,Corrective,BELT-FAILURE,176,201,000160000311
WO-2161698,ASSET-00337,Preventive,,0,,000160000312
WO-2161699,ASSET-00337,Preventive,,0,,000160000312
WO-2161700,ASSET-00337,Corrective,BEARING-FAILURE,120,1886,000160000312
WO-2161701,ASSET-00337,Preventive,,0,,000160000312
WO-2161702,ASSET-00337,Corrective,BEARING-FAILURE,166,459,000160000312
WO-2161703,ASSET-00337,Preventive,,0,,000160000312
WO-2161704,ASSET-00337,Corrective,DIE-WEAR,220,1483,000160000312
WO-2161705,ASSET-00338,Emergency,CONTROLLER-FAULT,364,1843,000160000313
WO-2161706,ASSET-00338,Preventive,,0,,000160000313
WO-2161707,ASSET-00338,Corrective,CONTROLLER-FAULT,109,328,000160000313
WO-2161708,ASSET-00338,Corrective,CALIBRATION-DRIFT,240,992,000160000313
WO-2161709,ASSET-00338,Corrective,DIE-WEAR,183,1358,000160000313
WO-2161710,ASSET-00338,Corrective,DIE-WEAR,119,1253,000160000313
WO-2161711,ASSET-00339,Corrective,CONTROLLER-FAULT,119,746,000160000314
WO-2161712,ASSET-00339,Preventive,,0,,000160000314
WO-2161713,ASSET-00339,Preventive,,0,,000160000314
WO-2161714,ASSET-00339,Corrective,SENSOR-FAULT,207,1781,000160000314
WO-2161715,ASSET-00339,Preventive,,0,,000160000314
WO-2161716,ASSET-00340,Corrective,BELT-FAILURE,212,1113,000160000315
WO-2161717,ASSET-00340,Emergency,HYDRAULIC-LEAK,501,812,000160000315
WO-2161718,ASSET-00341,Preventive,,0,,000160000316
WO-2161719,ASSET-00341,Emergency,BEARING-FAILURE,135,1921,000160000316
WO-2161720,ASSET-00341,Preventive,,0,,000160000316
WO-2161721,ASSET-00341,Preventive,,0,,000160000316
WO-2161722,ASSET-00341,Emergency,BEARING-FAILURE,464,305,000160000316
WO-2161723,ASSET-00342,Emergency,SPINDLE-SEIZURE,182,1433,000160000317
WO-2161724,ASSET-00342,Corrective,SPINDLE-SEIZURE,82,1771,000160000317
WO-2161725,ASSET-00342,Preventive,,0,,000160000317
WO-2161726,ASSET-00342,Preventive,,0,,000160000317
WO-2161727,ASSET-00342,Preventive,,0,,000160000317
WO-2161728,ASSET-00342,Corrective,BEARING-FAILURE,71,232,000160000317
WO-2161729,ASSET-00343,Preventive,,0,,000160000318
WO-2161730,ASSET-00343,Preventive,,0,,000160000318
WO-2161731,ASSET-00343,Preventive,,0,,000160000318
WO-2161732,ASSET-00343,Emergency,SPINDLE-SEIZURE,552,340,000160000318
WO-2161733,ASSET-00344,Emergency,SPINDLE-SEIZURE,78,1601,000160000319
WO-2161734,ASSET-00344,Preventive,,0,,000160000319
WO-2161735,ASSET-00344,Emergency,BELT-FAILURE,449,781,000160000319
WO-2161736,ASSET-00344,Preventive,,0,,000160000319
WO-2161737,ASSET-00344,Preventive,,0,,000160000319
WO-2161738,ASSET-00344,Corrective,MOTOR-BURNOUT,40,963,000160000319
WO-2161739,ASSET-00344,Corrective,SPINDLE-SEIZURE,205,1177,000160000319
WO-2161740,ASSET-00345,Preventive,,0,,000160000320
WO-2161741,ASSET-00345,Emergency,HYDRAULIC-LEAK,246,975,000160000320
WO-2161742,ASSET-00345,Corrective,DIE-WEAR,235,210,000160000320
WO-2161743,ASSET-00345,Preventive,,0,,000160000320
WO-2161744,ASSET-00345,Corrective,MOTOR-BURNOUT,67,614,000160000320
WO-2161745,ASSET-00346,Emergency,MOTOR-BURNOUT,292,1824,000160000321
WO-2161746,ASSET-00346,Corrective,CALIBRATION-DRIFT,160,1862,000160000321
WO-2161747,ASSET-00347,Corrective,SPINDLE-SEIZURE,30,998,000160000322
WO-2161748,ASSET-00347,Corrective,DIE-WEAR,88,442,000160000322
WO-2161749,ASSET-00347,Preventive,,0,,000160000322
WO-2161750,ASSET-00347,Preventive,,0,,000160000322
WO-2161751,ASSET-00348,Corrective,SPINDLE-SEIZURE,220,1270,000160000323
WO-2161752,ASSET-00348,Emergency,MOTOR-BURNOUT,398,1632,000160000323
WO-2161753,ASSET-00348,Preventive,,0,,000160000323
WO-2161754,ASSET-00348,Emergency,CONTROLLER-FAULT,262,339,000160000323
WO-2161755,ASSET-00348,Corrective,BELT-FAILURE,161,940,000160000323
