WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2012013,ASSET-00406,Corrective,BEARING-FAILURE,211,432,000010000393
WO-2012014,ASSET-00406,Corrective,CALIBRATION-DRIFT,56,410,000010000393
WO-2012015,ASSET-00406,Corrective,CALIBRATION-DRIFT,135,809,000010000393
WO-2012016,ASSET-00406,Preventive,,0,,000010000393
WO-2012017,ASSET-00406,Preventive,,0,,000010000393
WO-2012018,ASSET-00406,Corrective,BELT-FAILURE,161,271,000010000393
WO-2012019,ASSET-00407,Preventive,,0,,000010000394
WO-2012020,ASSET-00407,Corrective,BELT-FAILURE,212,1310,000010000394
WO-2012021,ASSET-00407,Preventive,,0,,000010000394
WO-2012022,ASSET-00407,Corrective,CONTROLLER-FAULT,234,1056,000010000394
WO-2012023,ASSET-00407,Corrective,SENSOR-FAULT,130,1454,000010000394
WO-2012024,ASSET-00407,Corrective,HYDRAULIC-LEAK,189,605,000010000394
WO-2012025,ASSET-00408,Preventive,,0,,000010000395
WO-2012026,ASSET-00408,Corrective,SENSOR-FAULT,59,1812,000010000395
WO-2012027,ASSET-00408,Corrective,DIE-WEAR,159,1587,000010000395
WO-2012028,ASSET-00408,Corrective,PNEUMATIC-LEAK,151,544,000010000395
WO-2012029,ASSET-00408,Corrective,SPINDLE-SEIZURE,126,1860,000010000395
WO-2012030,ASSET-00408,Preventive,,0,,000010000395
WO-2012031,ASSET-00408,Corrective,HYDRAULIC-LEAK,221,1079,000010000395
WO-2012032,ASSET-00409,Preventive,,0,,000010000396
WO-2012033,ASSET-00409,Preventive,,0,,000010000396
WO-2012034,ASSET-00409,Corrective,SENSOR-FAULT,234,481,000010000396
WO-2012035,ASSET-00410,Corrective,MOTOR-BURNOUT,129,1178,000010000397
WO-2012036,ASSET-00410,Preventive,,0,,000010000397
WO-2012037,ASSET-00410,Corrective,SPINDLE-SEIZURE,110,623,000010000397
WO-2012038,ASSET-00410,Preventive,,0,,000010000397
WO-2012039,ASSET-00411,Preventive,,0,,000010000398
WO-2012040,ASSET-00411,Emergency,DIE-WEAR,524,463,000010000398
WO-2012041,ASSET-00411,Preventive,,0,,000010000398
WO-2012042,ASSET-00411,Corrective,SPINDLE-SEIZURE,45,1610,000010000398
WO-2012043,ASSET-00411,Preventive,,0,,000010000398
WO-2012044,ASSET-00411,Emergency,SENSOR-FAULT,109,1471,000010000398
WO-2012045,ASSET-00411,Corrective,CONTROLLER-FAULT,138,1078,000010000398
WO-2012046,ASSET-00411,Corrective,BELT-FAILURE,209,917,000010000398
WO-2012047,ASSET-00412,Preventive,,0,,000010000399
WO-2012048,ASSET-00412,Emergency,BEARING-FAILURE,310,1957,000010000399
WO-2012049,ASSET-00412,Corrective,SENSOR-FAULT,87,1285,000010000399
WO-2012050,ASSET-00412,Preventive,,0,,000010000399
WO-2012051,ASSET-00412,Preventive,,0,,000010000399
WO-2012052,ASSET-00412,Corrective,BEARING-FAILURE,138,1983,000010000399
WO-2012053,ASSET-00412,Corrective,CALIBRATION-DRIFT,183,1293,000010000399
WO-2012054,ASSET-00413,Corrective,BELT-FAILURE,105,521,000010000400
WO-2012055,ASSET-00413,Corrective,DIE-WEAR,32,1361,000010000400
WO-2012056,ASSET-00413,Preventive,,0,,000010000400
WO-2012057,ASSET-00413,Preventive,,0,,000010000400
WO-2012058,ASSET-00413,Preventive,,0,,000010000400
WO-2012059,ASSET-00413,Emergency,SENSOR-FAULT,217,1163,000010000400
WO-2012060,ASSET-00413,Preventive,,0,,000010000400
WO-2012061,ASSET-00414,Emergency,DIE-WEAR,206,581,000010000401
WO-2012062,ASSET-00414,Corrective,SPINDLE-SEIZURE,141,1643,000010000401
WO-2012063,ASSET-00414,Corrective,BELT-FAILURE,61,1008,000010000401
WO-2012064,ASSET-00414,Preventive,,0,,000010000401
WO-2012065,ASSET-00415,Preventive,,0,,000010000402
WO-2012066,ASSET-00415,Preventive,,0,,000010000402
WO-2012067,ASSET-00415,Preventive,,0,,000010000402
WO-2012068,ASSET-00415,Corrective,BEARING-FAILURE,199,866,000010000402
WO-2012069,ASSET-00415,Preventive,,0,,000010000402
WO-2012070,ASSET-00415,Corrective,SPINDLE-SEIZURE,110,1586,000010000402
WO-2012071,ASSET-00415,Preventive,,0,,000010000402
WO-2012072,ASSET-00416,Preventive,,0,,000010000403
WO-2012073,ASSET-00416,Corrective,SENSOR-FAULT,108,998,000010000403
WO-2012074,ASSET-00416,Preventive,,0,,000010000403
WO-2012075,ASSET-00417,Preventive,,0,,000010000404
WO-2012076,ASSET-00417,Preventive,,0,,000010000404
WO-2012077,ASSET-00417,Preventive,,0,,000010000404
WO-2012078,ASSET-00417,Corrective,MOTOR-BURNOUT,53,1532,000010000404
WO-2012079,ASSET-00418,Preventive,,0,,000010000405
WO-2012080,ASSET-00418,Preventive,,0,,000010000405
WO-2012081,ASSET-00418,Preventive,,0,,000010000405
WO-2012082,ASSET-00418,Preventive,,0,,000010000405
WO-2012083,ASSET-00418,Corrective,BELT-FAILURE,144,1019,000010000405
WO-2012084,ASSET-00419,Preventive,,0,,000010000406
WO-2012085,ASSET-00419,Corrective,SENSOR-FAULT,142,501,000010000406
WO-2012086,ASSET-00419,Preventive,,0,,000010000406
WO-2012087,ASSET-00420,Preventive,,0,,000010000407
WO-2012088,ASSET-00420,Preventive,,0,,000010000407
WO-2012089,ASSET-00420,Preventive,,0,,000010000407
WO-2012090,ASSET-00420,Preventive,,0,,000010000407
WO-2012091,ASSET-00420,Corrective,BEARING-FAILURE,163,1502,000010000407
WO-2012092,ASSET-00420,Preventive,,0,,000010000407
WO-2012093,ASSET-00420,Preventive,,0,,000010000407
WO-2012094,ASSET-00420,Corrective,DIE-WEAR,205,856,000010000407
WO-2012095,ASSET-00421,Preventive,,0,,000010000408
WO-2012096,ASSET-00421,Preventive,,0,,000010000408
WO-2012097,ASSET-00421,Corrective,CALIBRATION-DRIFT,216,1685,000010000408
WO-2012098,ASSET-00421,Preventive,,0,,000010000408
WO-2012099,ASSET-00421,Preventive,,0,,000010000408
WO-2012100,ASSET-00421,Preventive,,0,,000010000408
WO-2012101,ASSET-00421,Emergency,BEARING-FAILURE,577,1037,000010000408
WO-2012102,ASSET-00422,Preventive,,0,,000010000409
WO-2012103,ASSET-00422,Preventive,,0,,000010000409
WO-2012104,ASSET-00422,Preventive,,0,,000010000409
WO-2012105,ASSET-00422,Preventive,,0,,000010000409
WO-2012106,ASSET-00422,Preventive,,0,,000010000409
WO-2012107,ASSET-00422,Preventive,,0,,000010000409
WO-2012108,ASSET-00422,Corrective,CALIBRATION-DRIFT,186,598,000010000409
WO-2012109,ASSET-00422,Preventive,,0,,000010000409
WO-2012110,ASSET-00422,Preventive,,0,,000010000409
WO-2012111,ASSET-00422,Preventive,,0,,000010000409
WO-2012112,ASSET-00422,Preventive,,0,,000010000409
WO-2012113,ASSET-00423,Corrective,BELT-FAILURE,183,1511,000010000410
WO-2012114,ASSET-00423,Corrective,MOTOR-BURNOUT,142,489,000010000410
WO-2012115,ASSET-00423,Corrective,SENSOR-FAULT,69,413,000010000410
WO-2012116,ASSET-00423,Preventive,,0,,000010000410
WO-2012117,ASSET-00423,Preventive,,0,,000010000410
WO-2012118,ASSET-00424,Emergency,CONTROLLER-FAULT,512,571,000010000411
WO-2012119,ASSET-00424,Corrective,BELT-FAILURE,119,1243,000010000411
WO-2012120,ASSET-00424,Preventive,,0,,000010000411
WO-2012121,ASSET-00424,Preventive,,0,,000010000411
WO-2012122,ASSET-00425,Corrective,SENSOR-FAULT,48,1478,000010000412
WO-2012123,ASSET-00425,Preventive,,0,,000010000412
WO-2012124,ASSET-00426,Corrective,SPINDLE-SEIZURE,202,1337,000010000413
WO-2012125,ASSET-00426,Preventive,,0,,000010000413
WO-2012126,ASSET-00426,Preventive,,0,,000010000413
WO-2012127,ASSET-00426,Corrective,PNEUMATIC-LEAK,197,1858,000010000413
WO-2012128,ASSET-00426,Preventive,,0,,000010000413
WO-2012129,ASSET-00427,Corrective,BELT-FAILURE,146,572,000010000414
WO-2012130,ASSET-00427,Corrective,BELT-FAILURE,209,744,000010000414
WO-2012131,ASSET-00427,Corrective,SENSOR-FAULT,177,341,000010000414
WO-2012132,ASSET-00427,Preventive,,0,,000010000414
WO-2012133,ASSET-00427,Preventive,,0,,000010000414
WO-2012134,ASSET-00427,Preventive,,0,,000010000414
WO-2012135,ASSET-00427,Emergency,SENSOR-FAULT,271,506,000010000414
WO-2012136,ASSET-00427,Preventive,,0,,000010000414
WO-2012137,ASSET-00427,Corrective,BEARING-FAILURE,222,1802,000010000414
WO-2012138,ASSET-00428,Preventive,,0,,000010000415
WO-2012139,ASSET-00428,Corrective,PNEUMATIC-LEAK,57,1178,000010000415
WO-2012140,ASSET-00428,Preventive,,0,,000010000415
WO-2012141,ASSET-00428,Preventive,,0,,000010000415
WO-2012142,ASSET-00428,Preventive,,0,,000010000415
WO-2012143,ASSET-00428,Preventive,,0,,000010000415
WO-2012144,ASSET-00429,Preventive,,0,,000010000416
WO-2012145,ASSET-00429,Corrective,HYDRAULIC-LEAK,122,1458,000010000416
WO-2012146,ASSET-00429,Corrective,MOTOR-BURNOUT,62,1163,000010000416
WO-2012147,ASSET-00429,Preventive,,0,,000010000416
WO-2012148,ASSET-00430,Preventive,,0,,000010000417
WO-2012149,ASSET-00430,Preventive,,0,,000010000417
WO-2012150,ASSET-00430,Preventive,,0,,000010000417
WO-2012151,ASSET-00430,Preventive,,0,,000010000417
WO-2012152,ASSET-00431,Preventive,,0,,000010000418
WO-2012153,ASSET-00431,Corrective,DIE-WEAR,65,418,000010000418
WO-2012154,ASSET-00431,Corrective,MOTOR-BURNOUT,133,1065,000010000418
WO-2012155,ASSET-00431,Corrective,SPINDLE-SEIZURE,150,516,000010000418
WO-2012156,ASSET-00431,Preventive,,0,,000010000418
WO-2012157,ASSET-00431,Corrective,PNEUMATIC-LEAK,35,1156,000010000418
WO-2012158,ASSET-00431,Corrective,SPINDLE-SEIZURE,150,1956,000010000418
WO-2012159,ASSET-00431,Corrective,SENSOR-FAULT,181,1921,000010000418
WO-2012160,ASSET-00431,Preventive,,0,,000010000418
WO-2012161,ASSET-00431,Corrective,DIE-WEAR,179,1531,000010000418
WO-2012162,ASSET-00432,Corrective,BELT-FAILURE,32,313,000010000419
WO-2012163,ASSET-00432,Preventive,,0,,000010000419
WO-2012164,ASSET-00432,Emergency,BELT-FAILURE,449,205,000010000419
WO-2012165,ASSET-00432,Preventive,,0,,000010000419
WO-2012166,ASSET-00432,Preventive,,0,,000010000419
WO-2012167,ASSET-00433,Preventive,,0,,000010000420
WO-2012168,ASSET-00433,Preventive,,0,,000010000420
WO-2012169,ASSET-00433,Emergency,CALIBRATION-DRIFT,343,1943,000010000420
WO-2012170,ASSET-00433,Corrective,CALIBRATION-DRIFT,96,1618,000010000420
WO-2012171,ASSET-00433,Corrective,CALIBRATION-DRIFT,112,1577,000010000420
WO-2012172,ASSET-00433,Emergency,BELT-FAILURE,176,1083,000010000420
WO-2012173,ASSET-00433,Preventive,,0,,000010000420
WO-2012174,ASSET-00433,Preventive,,0,,000010000420
WO-2012175,ASSET-00434,Corrective,SENSOR-FAULT,239,1335,000010000421
WO-2012176,ASSET-00434,Corrective,DIE-WEAR,213,1495,000010000421
WO-2012177,ASSET-00434,Preventive,,0,,000010000421
WO-2012178,ASSET-00435,Preventive,,0,,000010000422
WO-2012179,ASSET-00435,Preventive,,0,,000010000422
WO-2012180,ASSET-00435,Corrective,DIE-WEAR,40,1031,000010000422
WO-2012181,ASSET-00435,Emergency,CALIBRATION-DRIFT,222,993,000010000422
WO-2012182,ASSET-00436,Preventive,,0,,000010000423
WO-2012183,ASSET-00436,Corrective,CONTROLLER-FAULT,104,1047,000010000423
WO-2012184,ASSET-00436,Corrective,MOTOR-BURNOUT,183,290,000010000423
WO-2012185,ASSET-00437,Preventive,,0,,000010000424
WO-2012186,ASSET-00437,Preventive,,0,,000010000424
WO-2012187,ASSET-00437,Corrective,PNEUMATIC-LEAK,143,1863,000010000424
WO-2012188,ASSET-00437,Preventive,,0,,000010000424
WO-2012189,ASSET-00437,Preventive,,0,,000010000424
WO-2012190,ASSET-00437,Preventive,,0,,000010000424
WO-2012191,ASSET-00437,Preventive,,0,,000010000424
WO-2012192,ASSET-00437,Preventive,,0,,000010000424
WO-2012193,ASSET-00438,Preventive,,0,,000010000425
WO-2012194,ASSET-00438,Corrective,BEARING-FAILURE,238,1689,000010000425
WO-2012195,ASSET-00438,Preventive,,0,,000010000425
WO-2012196,ASSET-00438,Preventive,,0,,000010000425
WO-2012197,ASSET-00438,Preventive,,0,,000010000425
WO-2012198,ASSET-00438,Preventive,,0,,000010000425
WO-2012199,ASSET-00438,Preventive,,0,,000010000425
WO-2012200,ASSET-00439,Corrective,SPINDLE-SEIZURE,239,1706,000010000426
WO-2012201,ASSET-00439,Emergency,SPINDLE-SEIZURE,516,889,000010000426
WO-2012202,ASSET-00439,Preventive,,0,,000010000426
WO-2012203,ASSET-00440,Emergency,DIE-WEAR,599,407,000010000427
WO-2012204,ASSET-00440,Preventive,,0,,000010000427
WO-2012205,ASSET-00440,Corrective,CALIBRATION-DRIFT,174,248,000010000427
WO-2012206,ASSET-00440,Preventive,,0,,000010000427
WO-2012207,ASSET-00440,Preventive,,0,,000010000427
WO-2012208,ASSET-00440,Corrective,BEARING-FAILURE,137,1059,000010000427
WO-2012209,ASSET-00440,Emergency,CALIBRATION-DRIFT,533,576,000010000427
WO-2012210,ASSET-00441,Preventive,,0,,000010000428
WO-2012211,ASSET-00441,Preventive,,0,,000010000428
WO-2012212,ASSET-00441,Corrective,MOTOR-BURNOUT,39,1083,000010000428
WO-2012213,ASSET-00441,Corrective,SENSOR-FAULT,134,597,000010000428
WO-2012214,ASSET-00442,Preventive,,0,,000010000429
WO-2012215,ASSET-00442,Corrective,MOTOR-BURNOUT,233,552,000010000429
WO-2012216,ASSET-00442,Preventive,,0,,000010000429
WO-2012217,ASSET-00442,Preventive,,0,,000010000429
WO-2012218,ASSET-00442,Corrective,BEARING-FAILURE,72,1679,000010000429
WO-2012219,ASSET-00443,Preventive,,0,,000010000430
WO-2012220,ASSET-00443,Preventive,,0,,000010000430
WO-2012221,ASSET-00443,Corrective,SPINDLE-SEIZURE,233,799,000010000430
WO-2012222,ASSET-00444,Emergency,BEARING-FAILURE,511,576,000010000431
WO-2012223,ASSET-00444,Emergency,MOTOR-BURNOUT,548,361,000010000431
WO-2012224,ASSET-00444,Corrective,MOTOR-BURNOUT,107,1704,000010000431
WO-2012225,ASSET-00444,Corrective,SPINDLE-SEIZURE,36,906,000010000431
WO-2012226,ASSET-00444,Preventive,,0,,000010000431
WO-2012227,ASSET-00444,Emergency,CALIBRATION-DRIFT,248,784,000010000431
WO-2012228,ASSET-00444,Preventive,,0,,000010000431
WO-2012229,ASSET-00444,Corrective,CONTROLLER-FAULT,208,910,000010000431
WO-2012230,ASSET-00445,Preventive,,0,,000010000432
WO-2012231,ASSET-00445,Preventive,,0,,000010000432
WO-2012232,ASSET-00445,Preventive,,0,,000010000432
WO-2012233,ASSET-00445,Preventive,,0,,000010000432
WO-2012234,ASSET-00445,Corrective,SENSOR-FAULT,142,509,000010000432
WO-2012235,ASSET-00446,Emergency,CALIBRATION-DRIFT,491,1841,000010000433
WO-2012236,ASSET-00446,Preventive,,0,,000010000433
WO-2012237,ASSET-00446,Preventive,,0,,000010000433
WO-2012238,ASSET-00446,Preventive,,0,,000010000433
WO-2012239,ASSET-00446,Preventive,,0,,000010000433
WO-2012240,ASSET-00446,Preventive,,0,,000010000433
WO-2012241,ASSET-00447,Preventive,,0,,000010000434
WO-2012242,ASSET-00447,Corrective,CONTROLLER-FAULT,112,392,000010000434
WO-2012243,ASSET-00447,Preventive,,0,,000010000434
WO-2012244,ASSET-00447,Preventive,,0,,000010000434
WO-2012245,ASSET-00447,Preventive,,0,,000010000434
WO-2012246,ASSET-00447,Emergency,DIE-WEAR,580,552,000010000434
WO-2012247,ASSET-00447,Preventive,,0,,000010000434
WO-2012248,ASSET-00447,Preventive,,0,,000010000434
WO-2012249,ASSET-00447,Corrective,BEARING-FAILURE,82,1809,000010000434
WO-2012250,ASSET-00448,Preventive,,0,,000010000435
WO-2012251,ASSET-00448,Corrective,HYDRAULIC-LEAK,196,1039,000010000435
WO-2012252,ASSET-00448,Preventive,,0,,000010000435
WO-2012253,ASSET-00448,Preventive,,0,,000010000435
WO-2012254,ASSET-00449,Preventive,,0,,000010000436
WO-2012255,ASSET-00449,Preventive,,0,,000010000436
WO-2012256,ASSET-00449,Preventive,,0,,000010000436
WO-2012257,ASSET-00449,Preventive,,0,,000010000436
WO-2012258,ASSET-00449,Corrective,BEARING-FAILURE,104,554,000010000436
WO-2012259,ASSET-00450,Preventive,,0,,000010000437
WO-2012260,ASSET-00450,Preventive,,0,,000010000437
WO-2012261,ASSET-00450,Preventive,,0,,000010000437
WO-2012262,ASSET-00450,Preventive,,0,,000010000437
WO-2012263,ASSET-00451,Preventive,,0,,000010000438
WO-2012264,ASSET-00451,Preventive,,0,,000010000438
WO-2012265,ASSET-00452,Emergency,SENSOR-FAULT,432,1520,000010000439
WO-2012266,ASSET-00452,Preventive,,0,,000010000439
WO-2012267,ASSET-00452,Preventive,,0,,000010000439
WO-2012268,ASSET-00453,Emergency,HYDRAULIC-LEAK,480,482,000010000440
WO-2012269,ASSET-00453,Corrective,CALIBRATION-DRIFT,120,1262,000010000440
WO-2012270,ASSET-00453,Corrective,HYDRAULIC-LEAK,92,259,000010000440
WO-2012271,ASSET-00453,Preventive,,0,,000010000440
WO-2012272,ASSET-00453,Corrective,MOTOR-BURNOUT,132,1728,000010000440
WO-2012273,ASSET-00454,Corrective,PNEUMATIC-LEAK,40,530,000010000441
WO-2012274,ASSET-00454,Preventive,,0,,000010000441
WO-2012275,ASSET-00454,Preventive,,0,,000010000441
WO-2012276,ASSET-00455,Corrective,SPINDLE-SEIZURE,174,1343,000010000442
WO-2012277,ASSET-00455,Preventive,,0,,000010000442
WO-2012278,ASSET-00455,Corrective,BELT-FAILURE,198,1149,000010000442
WO-2012279,ASSET-00455,Corrective,BEARING-FAILURE,88,1344,000010000442
WO-2012280,ASSET-00455,Preventive,,0,,000010000442
WO-2012281,ASSET-00455,Corrective,SENSOR-FAULT,145,876,000010000442
WO-2012282,ASSET-00456,Corrective,SPINDLE-SEIZURE,44,1419,000010000443
WO-2012283,ASSET-00456,Emergency,DIE-WEAR,297,707,000010000443
WO-2012284,ASSET-00456,Preventive,,0,,000010000443
WO-2012285,ASSET-00456,Preventive,,0,,000010000443
WO-2012286,ASSET-00456,Corrective,SENSOR-FAULT,85,878,000010000443
WO-2012287,ASSET-00457,Corrective,DIE-WEAR,122,1482,000010000444
WO-2012288,ASSET-00457,Corrective,PNEUMATIC-LEAK,54,814,000010000444
WO-2012289,ASSET-00458,Preventive,,0,,000010000445
WO-2012290,ASSET-00458,Emergency,PNEUMATIC-LEAK,512,431,000010000445
WO-2012291,ASSET-00458,Preventive,,0,,000010000445
WO-2012292,ASSET-00458,Corrective,CONTROLLER-FAULT,202,909,000010000445
WO-2012293,ASSET-00459,Preventive,,0,,000010000446
WO-2012294,ASSET-00459,Preventive,,0,,000010000446
WO-2012295,ASSET-00459,Corrective,PNEUMATIC-LEAK,74,1781,000010000446
WO-2012296,ASSET-00460,Corrective,SENSOR-FAULT,228,529,000010000447
WO-2012297,ASSET-00460,Corrective,DIE-WEAR,37,1947,000010000447
WO-2012298,ASSET-00460,Preventive,,0,,000010000447
WO-2012299,ASSET-00460,Preventive,,0,,000010000447
WO-2012300,ASSET-00460,Preventive,,0,,000010000447
WO-2012301,ASSET-00460,Preventive,,0,,000010000447
WO-2012302,ASSET-00460,Emergency,CALIBRATION-DRIFT,469,1874,000010000447
WO-2012303,ASSET-00461,Preventive,,0,,000010000448
WO-2012304,ASSET-00461,Corrective,SENSOR-FAULT,134,755,000010000448
WO-2012305,ASSET-00461,Corrective,SENSOR-FAULT,239,604,000010000448
WO-2012306,ASSET-00461,Preventive,,0,,000010000448
WO-2012307,ASSET-00461,Corrective,SPINDLE-SEIZURE,59,491,000010000448
WO-2012308,ASSET-00461,Preventive,,0,,000010000448
WO-2012309,ASSET-00461,Preventive,,0,,000010000448
WO-2012310,ASSET-00461,Corrective,BEARING-FAILURE,235,1455,000010000448
WO-2012311,ASSET-00461,Preventive,,0,,000010000448
WO-2012312,ASSET-00462,Corrective,SENSOR-FAULT,50,374,000010000449
WO-2012313,ASSET-00462,Corrective,DIE-WEAR,96,1064,000010000449
WO-2012314,ASSET-00462,Corrective,SPINDLE-SEIZURE,91,1681,000010000449
WO-2012315,ASSET-00462,Corrective,BEARING-FAILURE,164,493,000010000449
WO-2012316,ASSET-00462,Preventive,,0,,000010000449
WO-2012317,ASSET-00463,Emergency,SPINDLE-SEIZURE,295,1998,000010000450
WO-2012318,ASSET-00463,Corrective,CONTROLLER-FAULT,126,1486,000010000450
WO-2012319,ASSET-00463,Corrective,SENSOR-FAULT,122,1870,000010000450
WO-2012320,ASSET-00463,Preventive,,0,,000010000450
WO-2012321,ASSET-00463,Preventive,,0,,000010000450
WO-2012322,ASSET-00464,Corrective,CONTROLLER-FAULT,207,1788,000010000451
WO-2012323,ASSET-00464,Corrective,PNEUMATIC-LEAK,153,1397,000010000451
WO-2012324,ASSET-00464,Preventive,,0,,000010000451
WO-2012325,ASSET-00464,Preventive,,0,,000010000451
WO-2012326,ASSET-00464,Corrective,HYDRAULIC-LEAK,201,1173,000010000451
WO-2012327,ASSET-00464,Corrective,SENSOR-FAULT,223,783,000010000451
WO-2012328,ASSET-00464,Preventive,,0,,000010000451
WO-2012329,ASSET-00465,Preventive,,0,,000010000452
WO-2012330,ASSET-00465,Preventive,,0,,000010000452
WO-2012331,ASSET-00465,Corrective,MOTOR-BURNOUT,186,933,000010000452
WO-2012332,ASSET-00465,Preventive,,0,,000010000452
WO-2012333,ASSET-00465,Preventive,,0,,000010000452
WO-2012334,ASSET-00465,Corrective,DIE-WEAR,219,1137,000010000452
WO-2012335,ASSET-00465,Preventive,,0,,000010000452
WO-2012336,ASSET-00465,Emergency,BELT-FAILURE,537,835,000010000452
WO-2012337,ASSET-00466,Corrective,BELT-FAILURE,84,952,000010000453
WO-2012338,ASSET-00466,Emergency,MOTOR-BURNOUT,568,1607,000010000453
WO-2012339,ASSET-00466,Corrective,CALIBRATION-DRIFT,33,352,000010000453
WO-2012340,ASSET-00466,Preventive,,0,,000010000453
WO-2012341,ASSET-00466,Preventive,,0,,000010000453
WO-2012342,ASSET-00467,Preventive,,0,,000010000454
WO-2012343,ASSET-00467,Corrective,SENSOR-FAULT,235,1464,000010000454
WO-2012344,ASSET-00467,Preventive,,0,,000010000454
WO-2012345,ASSET-00467,Corrective,DIE-WEAR,101,536,000010000454
WO-2012346,ASSET-00467,Emergency,PNEUMATIC-LEAK,536,1866,000010000454
WO-2012347,ASSET-00467,Corrective,SPINDLE-SEIZURE,66,1856,000010000454
WO-2012348,ASSET-00467,Corrective,BEARING-FAILURE,160,609,000010000454
WO-2012349,ASSET-00467,Corrective,CONTROLLER-FAULT,129,523,000010000454
WO-2012350,ASSET-00468,Preventive,,0,,000010000455
WO-2012351,ASSET-00468,Corrective,CALIBRATION-DRIFT,140,549,000010000455
WO-2012352,ASSET-00468,Preventive,,0,,000010000455
WO-2012353,ASSET-00468,Corrective,CONTROLLER-FAULT,33,1732,000010000455
WO-2012354,ASSET-00468,Corrective,SPINDLE-SEIZURE,210,1252,000010000455
WO-2012355,ASSET-00468,Emergency,MOTOR-BURNOUT,107,374,000010000455
WO-2012356,ASSET-00469,Preventive,,0,,000010000456
WO-2012357,ASSET-00469,Corrective,BEARING-FAILURE,33,1522,000010000456
WO-2012358,ASSET-00469,Preventive,,0,,000010000456
WO-2012359,ASSET-00469,Emergency,BELT-FAILURE,187,1765,000010000456
WO-2012360,ASSET-00469,Preventive,,0,,000010000456
WO-2012361,ASSET-00469,Preventive,,0,,000010000456
WO-2012362,ASSET-00469,Corrective,DIE-WEAR,223,1901,000010000456
WO-2012363,ASSET-00469,Preventive,,0,,000010000456
WO-2012364,ASSET-00470,Preventive,,0,,000010000457
WO-2012365,ASSET-00470,Corrective,SENSOR-FAULT,70,567,000010000457
WO-2012366,ASSET-00470,Preventive,,0,,000010000457
WO-2012367,ASSET-00470,Preventive,,0,,000010000457
WO-2012368,ASSET-00470,Preventive,,0,,000010000457
WO-2012369,ASSET-00470,Corrective,PNEUMATIC-LEAK,84,1957,000010000457
WO-2012370,ASSET-00471,Corrective,BELT-FAILURE,210,1540,000010000458
WO-2012371,ASSET-00471,Emergency,BEARING-FAILURE,155,488,000010000458
WO-2012372,ASSET-00471,Preventive,,0,,000010000458
WO-2012373,ASSET-00471,Corrective,BEARING-FAILURE,57,972,000010000458
WO-2012374,ASSET-00472,Corrective,SPINDLE-SEIZURE,139,441,000010000459
WO-2012375,ASSET-00472,Preventive,,0,,000010000459
WO-2012376,ASSET-00472,Preventive,,0,,000010000459
WO-2012377,ASSET-00472,Preventive,,0,,000010000459
WO-2012378,ASSET-00472,Preventive,,0,,000010000459
WO-2012379,ASSET-00472,Preventive,,0,,000010000459
WO-2012380,ASSET-00473,Preventive,,0,,000010000460
WO-2012381,ASSET-00473,Preventive,,0,,000010000460
WO-2012382,ASSET-00473,Preventive,,0,,000010000460
WO-2012383,ASSET-00473,Preventive,,0,,000010000460
WO-2012384,ASSET-00473,Emergency,BEARING-FAILURE,274,1067,000010000460
WO-2012385,ASSET-00473,Corrective,BEARING-FAILURE,78,483,000010000460
WO-2012386,ASSET-00474,Corrective,BELT-FAILURE,202,1390,000010000461
WO-2012387,ASSET-00474,Corrective,HYDRAULIC-LEAK,83,1893,000010000461
WO-2012388,ASSET-00474,Corrective,CALIBRATION-DRIFT,139,276,000010000461
WO-2012389,ASSET-00474,Corrective,CALIBRATION-DRIFT,172,1600,000010000461
WO-2012390,ASSET-00475,Preventive,,0,,000010000462
WO-2012391,ASSET-00475,Preventive,,0,,000010000462
WO-2012392,ASSET-00475,Preventive,,0,,000010000462
WO-2012393,ASSET-00475,Preventive,,0,,000010000462
WO-2012394,ASSET-00475,Preventive,,0,,000010000462
WO-2012395,ASSET-00475,Preventive,,0,,000010000462
WO-2012396,ASSET-00476,Preventive,,0,,000010000463
WO-2012397,ASSET-00476,Preventive,,0,,000010000463
WO-2012398,ASSET-00476,Preventive,,0,,000010000463
WO-2012399,ASSET-00476,Preventive,,0,,000010000463
WO-2012400,ASSET-00476,Preventive,,0,,000010000463
WO-2012401,ASSET-00476,Corrective,SPINDLE-SEIZURE,170,1272,000010000463
WO-2012402,ASSET-00476,Emergency,CONTROLLER-FAULT,196,1855,000010000463
WO-2012403,ASSET-00476,Preventive,,0,,000010000463
WO-2012404,ASSET-00476,Emergency,CALIBRATION-DRIFT,161,559,000010000463
WO-2012405,ASSET-00476,Corrective,CONTROLLER-FAULT,84,316,000010000463
WO-2012406,ASSET-00477,Corrective,CALIBRATION-DRIFT,132,1082,000010000464
WO-2012407,ASSET-00477,Preventive,,0,,000010000464
WO-2012408,ASSET-00477,Preventive,,0,,000010000464
WO-2012409,ASSET-00477,Corrective,CONTROLLER-FAULT,97,486,000010000464
WO-2012410,ASSET-00477,Corrective,PNEUMATIC-LEAK,227,564,000010000464
WO-2012411,ASSET-00477,Corrective,BELT-FAILURE,84,1781,000010000464
WO-2012412,ASSET-00478,Corrective,BELT-FAILURE,41,1186,000010000465
WO-2012413,ASSET-00478,Preventive,,0,,000010000465
WO-2012414,ASSET-00478,Preventive,,0,,000010000465
